,es,it,de,nl,fr,en
lud,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
jes,-8.997889450200717,,,-9.034676602846295,-9.107864580386947,
aur,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
uri,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
mel,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
lli,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-8.414717399827001,-9.107753783201082
efr,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,-9.107753783201082
izo,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
y C,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Cad,-8.997889450200717,-8.837390855544697,-9.359708203627006,,-9.107864580386947,
láp,-8.304742269640771,,,,,
piz,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 dr,-8.997889450200717,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
rs ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
gañ,-8.997889450200717,,,,,
 bp,-8.997889450200717,,,,-7.161954431331633,
bpa,-8.997889450200717,,,-9.034676602846295,,-9.107753783201082
anq,-8.997889450200717,,,-9.034676602846295,-9.107864580386947,
uei,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,
eid,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
iod,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-8.414606602641136
d h,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
bel,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Dec,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
y E,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,-9.107753783201082
S M,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ENT,-8.304742269640771,,-9.359708203627006,-9.034676602846295,-8.414717399827001,-9.107753783201082
TIR,-8.997889450200717,,,,-9.107864580386947,-9.107753783201082
IRA,-8.997889450200717,,,,,
A N,-8.997889450200717,,,,-9.107864580386947,
som,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
fam,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
rañ,-8.997889450200717,,,,,
añe,-8.997889450200717,,,,,
í v,-8.997889450200717,,,,,
Vin,-8.997889450200717,,,,,
 d ,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,-9.107753783201082
 cm,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,
cm ,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,
m x,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,
 x ,-8.997889450200717,-8.837390855544697,-9.359708203627006,,-9.107864580386947,-9.107753783201082
x  ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
m Q,-8.997889450200717,,-9.359708203627006,-9.034676602846295,,
pek,-8.997889450200717,,-9.359708203627006,-9.034676602846295,,
eke,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
keñ,-8.997889450200717,,,,,
apé,-8.997889450200717,,,,-9.107864580386947,
pé ,-8.997889450200717,,,,-9.107864580386947,
 At,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Ate,-8.997889450200717,-8.837390855544697,-9.359708203627006,,,-9.107753783201082
 pá,-8.997889450200717,,,,,
pág,-8.997889450200717,,,,,
ági,-8.997889450200717,,,,,
o R,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
 Ru,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Rue,-8.997889450200717,,,,,
Dic,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
uej,-8.997889450200717,,,,,
Adj,-8.997889450200717,,,,,
é A,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,
tun,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
s D,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Die,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ieg,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,
 C ,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,-8.414606602641136
C J,-8.997889450200717,,,,,
iri,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
omí,-8.997889450200717,,,,,
eon,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 gi,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
gir,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
ick,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
cke,-8.997889450200717,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
ket,-8.997889450200717,-8.837390855544697,-8.261095914958897,-9.034676602846295,-8.414717399827001,-8.414606602641136
nsu,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
irr,-8.304742269640771,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-7.161843634145768
arj,-8.997889450200717,,,,,
rje,-8.997889450200717,,,,-9.107864580386947,
ntó,-8.997889450200717,,,,,
ó v,-8.997889450200717,,,,,
nip,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-7.028312241521245
ipu,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,
 S ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
S y,-8.997889450200717,,,,,
imu,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
d t,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-8.414606602641136
efi,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
caz,-8.997889450200717,-8.837390855544697,,,,
az ,-8.997889450200717,,,,-9.107864580386947,
rtó,-8.997889450200717,,,,,
cic,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,
icl,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
 Fá,-8.997889450200717,,,,,
Fác,-8.997889450200717,,,,,
mbl,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-8.414606602641136
You,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
ouT,-8.997889450200717,,-9.359708203627006,,,-9.107753783201082
uTu,-8.997889450200717,,-9.359708203627006,,,-9.107753783201082
Tub,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
á t,-8.997889450200717,,,,,
blo,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
loq,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,
ueo,-8.997889450200717,,,,-9.107864580386947,
asó,-8.997889450200717,,,,,
só ,-8.997889450200717,,,,,
ó A,-8.997889450200717,,,,,
 Ap,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Apa,-8.997889450200717,,,,,-9.107753783201082
ogo,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
got,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,-9.107753783201082
boo,-8.997889450200717,-8.837390855544697,-9.359708203627006,-8.34152942228635,-9.107864580386947,-9.107753783201082
ot ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
t y,-8.997889450200717,,,,-9.107864580386947,-9.107753783201082
í a,-8.997889450200717,,,,,
s é,-8.997889450200717,,,-9.034676602846295,-9.107864580386947,
u  ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
s Y,-8.997889450200717,,-9.359708203627006,-9.034676602846295,,-9.107753783201082
l P,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 tá,-8.997889450200717,,,,,
tác,-8.997889450200717,,,,,
bañ,-8.997889450200717,,,,,
oal,-8.997889450200717,-8.837390855544697,,-9.034676602846295,,-8.414606602641136
cit,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
dee,-8.997889450200717,,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ees,-8.997889450200717,-8.837390855544697,-8.66656102306706,-9.034676602846295,-8.414717399827001,-9.107753783201082
zac,-8.997889450200717,,-9.359708203627006,,,
ob ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
b m,-8.304742269640771,,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Aud,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,
é d,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,
ndó,-8.997889450200717,,,,,
ó N,-8.997889450200717,,,,,
e é,-8.997889450200717,,,-9.034676602846295,-9.107864580386947,
 él,-8.997889450200717,,,,-9.107864580386947,
él ,-8.997889450200717,,,,-9.107864580386947,
dim,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
d L,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
a I,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Inf,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
Inc,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
gia,-8.997889450200717,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
a w,-8.997889450200717,,-9.359708203627006,-9.034676602846295,,-9.107753783201082
 wi,-8.304742269640771,,-8.261095914958897,-9.034676602846295,-9.107864580386947,-9.107753783201082
wif,-8.304742269640771,,,-9.034676602846295,-9.107864580386947,-9.107753783201082
iff,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ffi,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
tej,-8.997889450200717,,,,,
eji,-8.997889450200717,,,,,
jid,-8.997889450200717,-8.837390855544697,,-9.034676602846295,,
Cos,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
orz,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,
 dé,-8.997889450200717,,,,-9.107864580386947,-9.107753783201082
déb,-8.997889450200717,,,,-9.107864580386947,
ébi,-8.997889450200717,,,,-9.107864580386947,
nav,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
brú,-8.997889450200717,,,,,
rúj,-8.997889450200717,,,,,
úju,-8.997889450200717,,,,,
jul,-8.997889450200717,,,-9.034676602846295,,
d K,-8.997889450200717,,-9.359708203627006,-9.034676602846295,,-9.107753783201082
 Ki,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Kit,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
t p,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
adn,-8.997889450200717,,-9.359708203627006,,,-9.107753783201082
dno,-8.997889450200717,,,,,-9.107753783201082
non,-8.304742269640771,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
d r,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
sno,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
d é,-8.997889450200717,,,,-9.107864580386947,
pob,-8.997889450200717,,,,,
hau,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-8.414606602641136
au ,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
u o,-8.997889450200717,-8.837390855544697,,-9.034676602846295,-9.107864580386947,-9.107753783201082
 s ,-8.997889450200717,,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
plu,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
rej,-8.997889450200717,,,,-9.107864580386947,-9.107753783201082
hoC,-8.997889450200717,,,,,
oCo,-8.997889450200717,,,,,
oró,-8.997889450200717,,,,,
ó p,-8.997889450200717,,,,,
di ,-8.997889450200717,-7.738778566876588,-8.261095914958897,-9.034676602846295,-9.107864580386947,-9.107753783201082
suy,-8.997889450200717,,,,-9.107864580386947,
uyo,-8.997889450200717,,,,,
a é,-8.997889450200717,,,,-9.107864580386947,
bim,-8.997889450200717,,,,-9.107864580386947,-9.107753783201082
mát,-8.997889450200717,,,,,
Cae,-8.997889450200717,,,,,
aer,-8.997889450200717,-8.837390855544697,,,-9.107864580386947,
á s,-8.997889450200717,,,,,
pró,-8.997889450200717,,,,,
róx,-8.997889450200717,,,,,
óxi,-8.997889450200717,,,,,
á u,-8.997889450200717,,,,,
  L,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 Ll,-8.997889450200717,-8.837390855544697,,-8.34152942228635,,
cig,-8.997889450200717,,,,-9.107864580386947,
 z ,-8.304742269640771,,-9.359708203627006,,-9.107864580386947,-9.107753783201082
r S,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
rov,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
t q,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,-9.107753783201082
 eu,-8.304742269640771,-8.144243674984754,-9.359708203627006,-9.034676602846295,-9.107864580386947,
eur,-8.304742269640771,-8.144243674984754,-8.261095914958897,-9.034676602846295,-8.414717399827001,-9.107753783201082
asn,-8.997889450200717,,,,,-9.107753783201082
coj,-8.997889450200717,,,,,
oji,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,-9.107753783201082
jin,-8.997889450200717,,,-9.034676602846295,,
nóm,-8.997889450200717,,,,,
ómi,-8.997889450200717,,,,,
coe,-8.997889450200717,,,,-9.107864580386947,
oel,-8.997889450200717,,,-9.034676602846295,-9.107864580386947,
súp,-8.997889450200717,,,,,
úpe,-8.997889450200717,,,,,
nfl,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-8.414717399827001,-9.107753783201082
fla,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-8.414606602641136
iaj,-8.997889450200717,,,,,
San,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 je,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
pok,-8.997889450200717,,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
oke,-8.997889450200717,-8.837390855544697,-8.66656102306706,-9.034676602846295,-9.107864580386947,-9.107753783201082
kem,-8.997889450200717,,-9.359708203627006,,-9.107864580386947,
eñi,-8.304742269640771,,,,,
ñit,-8.304742269640771,,,,,
rno,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
Alg,-8.997889450200717,-8.837390855544697,,-9.034676602846295,,
lat,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
ltu,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
erp,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
lau,-7.8992771615326065,-8.837390855544697,-9.359708203627006,-9.034676602846295,-9.107864580386947,-9.107753783201082
 Ci,-8.997889450200717,-8.837390855544697,,-9.034676602846295,,-9.107753783201082
Cie,-8.997889450200717,,,,,
teo,-8.997889450200717,-8.837390855544697,-9.359708203627006,-9.034676602846295,,-9.107753783201082
